sat_I_sat,ber,energy_pj,window_ns
1.5,0.8125,44.61104429922631,8.01037010590257
1.5,0.5625,50.495622235992606,7.992538578108199
1.5,0.6875,33.198952596584455,8.02413140221225
1.5,0.5,43.45232633526256,7.992908434711035
1.5,0.6875,39.488484640958156,8.009585053839894
1.5,0.75,50.786782067395116,7.986692209434047
1.5,0.75,30.40211084791386,7.9894484452420595
1.5,0.875,34.78675180192763,7.990477900268742
1.5,0.375,44.5221745957595,8.010975871925433
1.5,0.75,32.94916588976299,7.992776778157866
1.5,0.75,38.75235897892748,8.00149813169936
1.5,0.8125,38.289788799177565,8.011745031185205
1.5,0.5625,41.10479038389908,8.0073295280136
1.5,0.5,51.16522709448829,8.000955741783836
1.5,0.625,34.34571899479045,7.997158896356996
1.5,0.6875,46.46486136620415,8.01051479461443
1.5,0.6875,36.814309575757996,7.982213866584704
1.5,0.5,40.66366258596967,8.007597817390202
1.5,0.625,44.115073547646745,8.008086432527282
1.5,0.8125,38.93247240499065,8.006747734742602
1.5,0.5,41.05984266925081,7.983860443202953
1.5,0.5625,40.7847603741821,7.997947399185465
1.5,0.625,37.89463437633498,8.004940320784712
1.5,0.6875,44.498105536131966,8.002995313492258
1.5,0.75,34.15886175415283,8.018956140038084
1.5,0.75,34.0728838036789,8.007716185485833
1.5,0.75,31.030631250722085,8.002264633211189
1.5,0.5625,42.39577769181321,7.996985965187299
1.5,0.625,38.38904929071,8.001850210144546
1.5,0.8125,29.62454786480249,8.00934479328802
1.5,0.625,43.75809216800218,8.01023922673887
1.5,0.5625,33.59467154041415,8.006167021948519
1.5,0.625,40.59735902956054,7.995402535465011
2.0,0.625,38.79911819584961,8.00158187244987
2.0,0.5,48.65751120763308,8.00177063241014
2.0,0.625,38.61997891250413,8.018524524595138
2.0,0.625,53.35679213209197,8.009920307597111
2.0,0.9375,34.86483358949485,8.006298092569752
2.0,0.5625,40.05954826754488,7.9913121598926935
2.0,0.5,35.5839825644762,8.006886763948486
2.0,0.5625,42.15689436942083,8.009380360979797
2.0,0.8125,31.24243086522201,7.999682595124449
2.0,0.625,49.87961745666878,7.987802308101671
2.0,0.625,46.03996072956446,7.999912556486379
2.0,0.8125,38.26248545670241,7.995691200252821
2.0,0.6875,45.67277992287547,7.9952841500997245
2.0,0.5,36.16663893618329,8.014139061869994
2.0,0.6875,36.75069095073179,7.988645774422581
2.0,0.875,35.81608579633165,7.992273984866529
2.0,0.75,39.837233611343244,8.0051234976824
2.0,0.875,39.89047727771177,8.014602517634966
2.0,0.5625,37.08054025919659,8.007411845006725
2.0,0.5,45.59719674216245,8.00452006401111
2.0,0.5625,49.46100432216899,8.007736313434748
2.0,0.5625,39.906300675086115,7.99381184327088
2.0,0.6875,38.87931591671188,7.9758483071062045
2.0,0.375,48.60215908735201,7.995623262443507
2.0,0.75,27.865871041996257,8.008657279351748
2.0,0.6875,38.501801440708284,7.982624823225281
2.0,0.8125,38.21810646303528,8.00027454366496
2.0,0.6875,27.082680747591667,7.9888421466868405
2.0,0.6875,41.36893044846062,7.997136586179034
2.0,0.4375,49.87880571583603,7.997365543147998
2.0,0.625,45.97834318317306,8.018949684656311
2.0,0.8125,38.20211522446884,8.007260343020722
2.0,0.625,40.568382752074186,7.99194881102693
2.0,0.875,34.252660648506804,8.002492208664705
2.0,0.75,48.688527762607826,8.009547445171288
2.0,0.8125,39.748442327834994,7.995817543275773
2.0,0.5625,44.10398718887048,7.995553576263752
2.0,0.75,37.36760771821959,7.994158526858534
2.0,0.4375,50.13165345518787,8.012011859854951
2.0,0.875,34.921416619561846,8.005811566078183
2.0,0.625,38.80283659268265,7.987021999124394
2.0,0.625,38.44557779286971,7.9897880004052535
2.0,0.75,35.15965610072231,8.00289703129056
2.0,0.75,48.82219918710593,7.995203068530687
2.0,0.4375,47.91298279787544,7.995371254670646
2.0,0.5625,44.96097583429097,8.01361940866334
2.0,0.625,42.91132148385326,7.983877506283813
2.0,0.6875,48.003698711820974,7.9860362355917545
2.0,0.5,55.55335008861788,8.008324986797506
2.0,0.625,41.920734657650165,8.002553988239804
2.0,0.6875,49.878054612471026,7.993006856606495
2.0,0.625,39.92129563276133,8.00331072324949
2.0,0.5625,45.820877710550135,7.997178179432806
2.0,0.625,43.0161102386156,7.997611687319797
2.0,0.5625,46.23661408269885,8.000206229742405
2.0,0.5,40.38231287991313,7.993490986542934
2.0,0.5,41.85288907389481,8.015601939915753
2.0,0.5,38.40733083469673,8.009684340620979
2.0,0.8125,45.81038869457712,7.984839786737913
2.0,0.5625,52.844134303597144,7.981267239254054
2.0,0.625,44.93029777757247,7.985561882345786
2.0,0.6875,35.26985393188009,7.982899445405579
2.0,0.5625,42.41923145113848,7.997047924696158
2.0,0.5625,42.77232866008867,7.997141611964414
2.0,0.6875,39.268099611904944,8.014633234722783
2.0,0.8125,42.154956476997754,8.010961888843699
2.0,0.6875,45.27331591305133,7.995576731055758
2.0,0.75,45.703273973140085,7.9901158040043185
2.0,0.75,24.074256185440955,7.987103279544963
2.0,0.75,48.43486754472467,7.9965291208581615
2.0,0.625,41.9862903865118,8.012196402088186
2.0,0.75,35.26124332616364,7.999039757447257
2.0,0.75,44.815857169349954,8.000999419529307
2.0,0.8125,43.23777988464674,8.012627194615536
2.0,0.5625,44.937094754468006,8.002989854049348
2.0,0.625,31.115585681934267,7.992931647233391
2.0,0.5625,52.39697721801308,7.989343171699883
2.0,0.875,39.26507656826487,8.008508604260415
2.0,0.8125,53.402437711996456,7.998586454113216
2.0,0.6875,30.469479733217135,8.009349687467218
2.0,0.8125,36.504245851929035,8.009718203132326
2.0,0.8125,31.950516860694293,8.00427518572935
2.0,0.625,41.91135280275328,7.9977883518565935
2.0,0.6875,45.9625163382568,7.993184063293926
2.0,0.6875,31.496884220533115,8.000044332261972
2.0,0.625,43.13190861521592,7.9838706259329655
2.0,0.6875,38.47170249547481,7.996919065514277
2.0,0.625,34.04693560243919,8.009263078898941
2.0,0.6875,42.14962093398587,8.007369507109418
2.0,0.875,35.651283270398004,8.003347191756601
2.0,0.625,38.73501855002309,7.995028366712436
2.0,0.5,40.810551057139705,7.9943962757715745
2.0,0.75,28.21598358847347,7.990941667008446
2.0,0.6875,49.25947217702965,7.980187699898254
2.0,0.625,43.59107326169521,7.998260847239276
2.0,0.8125,23.180130659200643,8.001143655025386
2.0,0.875,29.827987143220412,7.9994838307548335
2.0,0.625,43.15586049162359,7.9949978359829785
2.0,0.625,46.22285872303075,8.024671718901457
2.0,0.625,48.128242031563026,8.008675202678196
2.0,0.625,42.43589738704437,8.01079681563003
2.0,0.625,38.859588873619366,8.013193081178226
2.0,0.5625,30.45160209664968,8.003696944161225
2.0,0.75,30.419579953818424,7.997285606458897
2.0,0.75,31.617087414456805,8.004799075522026
2.0,0.5,42.72355683856832,7.9988333165592955
2.0,0.5625,39.09696438327118,7.986382940352989
2.0,0.8125,40.39267614711493,7.976641944936652
2.0,0.4375,41.35856673347976,7.995587509649823
2.0,0.5,46.2000666637739,7.982333134465806
2.0,0.625,43.77865688896991,7.995626587138851
2.0,0.75,45.57487350759841,8.01800393763752
2.0,0.4375,46.440866302631356,7.996885590106908
2.0,0.3125,55.88973953568453,7.986499953703845
2.0,0.5625,53.001723986822036,8.0003197334873
2.0,0.75,40.82428425188121,7.994293091589068
2.0,0.6875,42.15206289072188,7.9869982209025014
2.0,0.4375,48.73514799907259,7.998590003269998
2.0,0.75,46.61358932476344,8.004684760225302
2.0,0.5625,41.428254082746896,8.011442918619728
2.0,0.6875,38.121870318872325,8.001737461799923
2.0,0.6875,31.928252872311354,7.998243895307338
2.0,0.6875,28.92443740105013,7.9957116217185416
2.0,0.8125,41.93713373563633,8.011222698061474
2.0,0.75,31.928891066388708,8.00796048885585
2.0,0.8125,31.33763262800439,8.015079867812666
2.0,0.6875,40.09034400675519,7.998028550863598
2.0,0.8125,30.239354795792547,7.993162659913665
2.0,0.625,41.71293608187591,7.998110338084631
2.0,0.5625,48.563902126250476,7.9913071208062405
2.0,0.625,39.15391424541704,8.013805124074024
2.0,0.6875,34.886252315944226,7.985410444632048
2.0,0.6875,30.74027270010147,7.993531260716193
2.0,0.875,46.28054080050653,7.982654376110688
2.0,0.8125,31.998098968851615,8.0143023699003
2.0,0.5,41.012847883491936,8.012467053383865
2.0,0.6875,38.39303496155502,8.003051667896415
2.0,0.625,41.616475838338786,8.014600604178689
2.0,0.8125,41.698294523716,7.999875146356878
2.0,0.625,34.356887432656954,7.9892821368605045
2.0,0.8125,31.002002422032398,7.996713301353926
2.0,0.625,31.327352276300317,8.0136675431081
2.0,0.6875,30.402802291357453,7.983901300973686
2.0,0.75,27.72642630783336,7.998016368605002
2.0,0.5625,44.847520081502985,7.99218160144866
2.0,0.75,41.38269943511244,8.002102443405636
2.0,0.5625,31.074699096758142,8.006265451987622
2.0,0.6875,38.415863205618535,8.018477175393013
2.0,0.5625,45.088744594109414,8.000976210911736
2.0,0.8125,28.263484245174997,8.0044753836381
2.0,0.8125,34.99077074956099,7.984108729365122
2.0,0.625,36.62231864364701,7.993918720832321
2.0,0.625,41.48228115488026,8.004328976479526
2.0,0.6875,35.703689974100556,7.981582224630722
2.0,0.8125,36.20965705378566,8.01248682274144
2.0,0.6875,49.03485385930275,7.992057009270189
2.0,0.6875,45.66109498665905,7.988911455012273
2.0,0.625,42.23647621548733,7.986296167130961
2.0,0.6875,42.11706910074154,7.997349276575111
2.0,0.5625,40.3799783877205,7.992691533394247
2.0,0.8125,43.00349458417018,7.9900543426994
2.0,0.8125,37.53489193242017,8.014553633538895
2.0,0.625,42.39846014678662,7.99998769065353
2.0,0.75,41.11163250060958,7.995671565452053
2.0,0.5,49.23474729140433,7.995807356820949
2.0,0.5625,47.08847688464042,7.997439698116677
2.0,0.8125,31.225251398479802,8.011452701797689
2.0,0.6875,42.85965975876273,7.999214924634801
2.0,0.625,45.86093441284076,8.017785589826211
2.0,0.5625,49.82836046465079,7.9848062572888505
2.0,0.5625,50.608444625335586,8.002787463741937
2.0,0.75,35.3933546826723,8.00248296884032
2.0,0.4375,48.32900621232235,7.998061927192882
2.0,0.8125,30.863858328440518,8.013161120998646
2.0,0.4375,48.277734915733554,8.01774562908419
2.0,0.75,31.430739316212403,8.005920548729524
2.0,0.5,40.303642169568384,8.001692722993976
2.0,0.625,56.99199413763633,8.024505598678177
2.0,0.5,43.83989467167616,7.984452660007552
2.0,0.5625,41.08774764083773,7.991872309008604
2.0,0.875,38.50638349522251,8.003853345914754
2.0,0.6875,41.2706434507543,7.986850948045129
2.0,0.8125,29.54604778237173,8.004484629324333
2.0,0.4375,52.211288669691214,7.9970031726673
2.0,0.625,41.40354565212117,7.9996717390403695
2.0,0.8125,34.42613137320903,8.003364939564662
2.0,0.8125,38.760891576466726,8.001853224030011
2.0,0.625,33.68090879970076,7.980650029916214
2.0,0.5625,39.146980659523294,8.000626421417897
2.0,0.8125,34.62577321547136,8.007952901525336
2.0,0.5,45.435762476513354,8.007195416109166
2.0,0.75,33.99163866270088,8.002294859072082
2.0,0.875,30.68726621121188,7.998676988350544
2.0,0.6875,43.28433239111928,7.9951054018487255
2.0,0.75,23.12289441020471,7.991588502298146
2.0,0.6875,45.012991553581045,7.997941187643539
2.0,0.6875,43.27572466985787,7.984035139304051
2.0,0.625,45.46824872624399,8.004666235151277
2.0,0.5625,49.420617910456855,7.9986947236774135
2.0,0.75,31.419845611422712,7.999147413969762
2.5,0.625,43.2313196282745,8.005732999391535
2.5,0.6875,39.796794760518914,8.004202006485908
2.5,0.5625,38.889551458010274,7.994213270273599
2.5,0.625,43.99733048630828,8.01505393846462
2.5,0.6875,30.995673280850486,8.009066726983306
2.5,0.4375,38.915373584189496,8.008845562172095
2.5,0.6875,37.118786218696386,8.008559875058578
2.5,0.6875,47.210201210479106,8.007691395390172
2.5,0.5625,36.56124824891042,7.988557172326846
2.5,0.5625,37.05381972467716,7.985252677300215
2.5,0.5,41.618571342425426,7.999885535975251
2.5,0.5,49.838337596153835,8.000855369904393
2.5,0.5,53.45127269416072,8.010473127918914
2.5,0.8125,42.948527350513444,8.008888075316628
2.5,0.5,42.87710336525434,7.991746266716433
2.5,0.75,31.149345174791314,7.998463349914246
2.5,0.5625,45.26795642845439,8.012107712554684
2.5,0.875,34.738253533849985,7.991177883675972
2.5,0.75,54.77481941837126,7.98713937598972
2.5,0.75,36.705139902665444,7.991000780796108
2.5,0.75,38.700831277609794,7.992491482528694
2.5,0.6875,37.1924568998137,8.012371948907056
2.5,0.6875,44.204036474697226,8.011666714872824
2.5,0.625,30.45398075874476,8.009364774254282
2.5,0.625,42.01849942226949,7.99850389872962
2.5,0.8125,42.550326279953914,8.002382560044895
2.5,0.625,42.73945941654332,7.99195118182177
2.5,0.5625,40.69950031544425,8.005853458753394
2.5,0.5,46.418112521767796,7.995419212456831
2.5,0.625,50.491450913938195,7.993143625034449
2.5,0.6875,47.80782610032003,8.002628744439406
2.5,0.75,26.86962105087765,8.000292915134999
2.5,0.75,34.99245157442481,8.012449385765484
2.5,0.875,43.40359713747935,8.001062316588374
2.5,0.6875,34.86294913550662,8.011462121479534
2.5,0.625,46.97727684945342,8.005097769365966
2.5,0.6875,38.782312508184816,8.000981950928592
2.5,0.375,45.66699264927527,7.995861196326274
2.5,0.75,42.07338403979113,8.017992718700773
2.5,0.8125,40.18155983745935,7.986107699688377
2.5,0.75,40.438474054024645,7.99703483931393
2.5,0.625,39.67247525973375,7.994913570787757
2.5,0.625,42.81873051869036,8.003335666661416
2.5,0.6875,46.20802294765849,8.001944042716625
2.5,0.75,27.9580025723715,8.01544608614142
2.5,0.8125,22.962747028878436,8.016099104664994
2.5,0.5,54.94390696217692,7.999011483334721
2.5,0.8125,34.875159989355666,8.010772846297815
2.5,0.5625,38.82923832547149,7.999063488184127
2.5,0.8125,36.8142598984146,7.9949351303101555
2.5,0.625,40.17883062969434,8.00851566912895
2.5,0.75,34.4227791017118,8.00497399005874
2.5,0.6875,42.52102250613972,7.990415171617759
2.5,0.8125,44.25206317806835,8.021218703914435
2.5,0.875,23.265985480852798,8.015136839211443
2.5,0.5625,50.22568115177548,8.00086197336519
2.5,0.5625,45.800640115378755,7.989460957783459
2.5,0.5625,43.220228760316445,8.007454684970778
2.5,0.875,35.43797872943185,8.005968007839977
2.5,0.6875,42.78875760662164,8.007196187443304
2.5,0.5,46.16729298835121,8.01196816585798
2.5,0.625,49.64039712272729,7.998598903701987
2.5,0.6875,44.16124289454954,8.001563295298164
2.5,0.625,39.07049646432706,8.016041359838374
2.5,0.75,34.92191591674893,7.988857773974873
2.5,0.6875,42.939000616476044,7.985531425216475
2.5,0.625,35.746804607606585,7.997305888210427
2.5,0.625,38.27464845983327,8.012530632477846
2.5,0.5625,55.23016176523528,8.013713239855187
2.5,0.75,50.2411691933275,7.998981973085394
2.5,0.875,35.25197140072114,7.997944137512144
2.5,0.5,50.6307691676466,8.00617819235188
2.5,0.625,42.16531280422932,8.015427665323262
2.5,0.8125,32.51703629518089,7.9912953502971895
2.5,0.625,31.924174136600875,8.002931643713664
2.5,0.875,45.911895575610856,7.9925886126170855
2.5,0.5625,30.17072899554264,7.987809971409071
2.5,0.6875,35.19447467540815,7.989458753308828
2.5,0.625,50.23576380781406,8.017277674291869
2.5,0.875,43.53472493106176,7.99475349615035
2.5,0.75,40.39581126601839,8.004455413035458
2.5,0.6875,45.65183160155364,7.990701634327847
2.5,0.5625,37.895094755953934,7.9965447282461515
2.5,0.75,36.46337368567176,8.029180973746811
2.5,0.5625,46.27201560288999,8.007064229857697
2.5,0.625,45.135085153388886,8.000356076687527
2.5,0.5625,38.36340227933782,7.9979418187404505
2.5,0.8125,39.27753736830016,7.986443471901454
2.5,0.5625,43.269695731077654,7.991727033000403
2.5,0.8125,36.35282777579798,7.9997224585476125
2.5,0.6875,43.17538580836887,7.992364126545176
2.5,0.8125,36.9222944034087,8.006602764111827
2.5,0.8125,34.87464361296117,7.9934601154302385
2.5,0.75,43.05168136945508,8.002351218893835
2.5,0.5625,46.01831137661234,8.007195728249231
2.5,0.75,32.86232428325346,8.004586794882337
2.5,0.5625,37.89276602126465,8.006756290178869
2.5,0.5625,39.08888137009416,7.997461891306392
2.5,0.5,57.8254825342303,7.987756065949792
2.5,0.875,32.51349498148922,8.001734143935298
2.5,0.5625,29.019524910337392,7.996860491215587
2.5,0.625,35.1444967880958,8.001879284608847
2.5,0.4375,56.123815104057364,7.998275654678393
2.5,0.6875,32.50566075235942,7.994546030882583
2.5,0.75,41.76430724131795,7.98306097704355
2.5,0.375,56.92872037544534,7.994153714627554
2.5,0.875,28.417325733412166,7.998087146666949
2.5,0.75,39.14010045682045,8.005133040255554
2.5,0.375,51.44482423821238,7.997203401796105
2.5,0.625,42.885451105986775,7.994386659690603
2.5,0.625,46.70422454883742,7.997756279200969
2.5,0.6875,38.298990352107076,8.002252223090732
2.5,0.875,39.41687047594917,7.998842315918353
2.5,0.5,55.295899921083354,8.00670436891077
2.5,0.75,38.214174615527256,8.001554765136039
2.5,0.875,31.59094480238904,8.001826604975129
2.5,0.75,38.92264724723415,7.996597578588467
2.5,0.8125,50.00090209624238,7.978388065631096
2.5,0.75,32.84584282778386,8.02229084876958
2.5,0.8125,37.33481976871506,7.98929439658032
2.5,0.5625,41.75121903326767,7.987772748233889
2.5,0.6875,43.327328931897696,7.981678063242354
2.5,0.5,42.89507214869277,7.991655413773625
2.5,0.6875,43.104272823418995,8.014143888364348
2.5,0.625,42.32940343556021,7.999184886497909
2.5,0.5625,53.396292445198796,7.987484425627228
2.5,0.8125,24.708681602004845,7.9979948392003095
2.5,0.75,43.571860345603184,8.000548723217392
2.5,0.5625,37.805742100978854,7.980226530889912
2.5,0.75,35.70809124536077,8.012001710333234
2.5,0.75,46.94977400018173,8.00915367559993
2.5,0.625,50.288069851225735,7.9808096605461785
2.5,0.6875,46.12347810890346,7.987839591927063
2.5,0.625,36.07494631268654,8.007046301105161
2.5,0.75,43.16363232312588,8.00298887415798
2.5,0.625,43.74671239235784,8.007123885629202
2.5,0.5,54.326568774285136,7.996185734907902
2.5,0.5625,35.76668061103924,8.005040409098525
2.5,0.5625,57.7271061039997,7.987104047689774
2.5,0.875,24.85622182446817,7.991815636235385
2.5,0.75,42.98369240536572,8.000276465127355
2.5,0.5,53.73284682950834,7.999570698183703
2.5,0.75,40.03882627396655,8.010828837208186
2.5,0.5625,43.1008669560308,7.997601353028955
2.5,0.8125,44.39140384945977,7.998352836335377
2.5,0.5,41.996679626655094,8.002167835709637
2.5,0.75,35.36043652499909,8.004114647512901
2.5,0.625,47.51567333356921,8.0085806837457
2.5,0.625,46.4975610957233,7.997677906395028
2.5,0.8125,32.08288278087045,8.0100019061542
2.5,0.5,57.97152183537562,8.01109072004406
2.5,0.75,38.783926944250595,7.985883030513339
2.5,0.75,34.831790812708206,8.006302244328706
2.5,0.6875,46.3393581795482,8.005349672401803
2.5,0.75,40.179304950185696,8.006045785154008
2.5,0.625,28.96336866060185,8.001854053655775
2.5,0.6875,35.689504041861404,8.028145775990293
2.5,0.6875,47.36447641856068,8.011972607210325
2.5,0.6875,43.54076525314754,8.006184218214273
2.5,0.6875,42.62172735559888,8.005092203023507
2.5,0.6875,41.35767303793167,8.011615572029797
2.5,0.75,51.04170385948718,8.008845291515504
2.5,0.625,48.842324138422576,7.994715624553036
2.5,0.6875,35.55943178214388,8.005804215245123
2.5,0.6875,43.9010618305049,8.006734571773645
2.5,0.625,48.452192786887295,8.017758475628797
2.5,0.875,40.26545016705158,7.990574323072176
2.5,0.75,33.104137406830574,8.001475767715863
2.5,0.5625,42.83371468139749,8.008059996386736
2.5,0.6875,47.35633115292187,8.014459548840412
2.5,0.5625,51.09251087286378,8.013269212120756
2.5,0.8125,39.688841027522976,8.006652570508622
2.5,0.75,34.92467800059109,7.993409156269744
2.5,0.6875,44.779594465505475,8.002887946255916
2.5,0.9375,34.933375347535126,7.984116867311897
2.5,0.5,43.047106819959204,8.006488646434901
2.5,0.625,34.44791758618694,7.985839790996836
2.5,0.5,46.27183794102782,7.986231560593577
2.5,0.625,30.025935496176643,7.988361066236607
2.5,0.75,43.018828316328126,7.995110237537354
2.5,0.8125,45.906246536810706,7.988698459848996
2.5,0.6875,43.13131208150288,8.001856978526675
2.5,0.8125,50.553748225758866,7.994085735402852
2.5,0.75,26.63447779952944,7.997842841405145
2.5,0.75,48.02405769858501,7.982351330760464
2.5,0.5,45.576817857379666,8.003740445370207
2.5,0.75,39.703607770328325,7.990251481734436
2.5,0.8125,35.65208005094263,7.977271761136953
2.5,0.5625,32.68836597565676,7.99934747902425
2.5,0.6875,35.755119265136834,8.00133364883928
2.5,0.75,50.71095867956483,7.995961457894374
2.5,0.4375,54.40665033436413,8.006847806749722
2.5,0.75,37.416295140180885,8.008563067890455
2.5,0.5,46.371098610567294,7.996548795824353
2.5,0.75,39.019805557001234,8.007476800718363
2.5,0.625,44.92519442439903,7.992779366421971
2.5,0.625,46.53370986501968,7.985134257214883
2.5,0.625,41.36404135739502,7.992969363272003
2.5,0.8125,35.49322160976245,8.012924715507452
2.5,0.625,42.70824476271824,7.993498005373777
3.0,0.625,43.60628319095233,7.985208221085037
3.0,0.5,52.1421422689367,7.991729797396312
3.0,0.875,28.639507837411116,7.993612708237686
3.0,0.8125,49.69737701134463,8.007944060835026
3.0,0.625,47.14152091203748,8.001071026529292
3.0,0.5,45.52400056354366,8.01451022393635
3.0,0.875,27.541906923437974,8.00060330940147
3.0,0.5625,49.44993127809808,8.004679323563296
3.0,0.625,39.03020944019149,8.007314474348416
3.0,0.625,40.620837432325786,7.9906249578145605
3.0,0.6875,36.3081983879035,7.993613885405846
3.0,0.625,42.80560512462274,8.003213731761534
3.0,0.75,34.821944215202905,7.999062137114835
3.0,0.8125,34.474979358620175,7.988990228256354
3.0,0.8125,40.788297663477785,8.007638335036779
3.0,0.625,43.05760330364775,8.014271932766597
3.0,0.625,43.13257796337654,8.002366692632402
3.0,0.6875,39.47872320454807,7.9791179925179545
3.0,0.5625,54.9178607434511,7.989012781795482
3.0,0.6875,39.77711485828392,7.998935625788498
3.0,0.625,35.72107990094429,8.007676837881062
3.0,0.5,39.898801456578326,7.996974938649133
3.0,0.625,45.87705375152334,7.990739542163153
3.0,0.625,39.02129397839332,7.99740207821365
3.0,0.625,50.53783610277276,7.987726799070179
3.0,0.625,36.669762418674495,8.006148993850928
3.0,0.6875,44.220995191156064,7.995872583973565
3.0,0.6875,47.48416737170791,7.99280170031685
3.0,0.875,27.929208495786376,7.987299648086944
3.0,0.6875,49.436362461704825,7.986967066148802
3.0,0.5625,47.76994250248745,7.990909359088809
3.0,0.625,38.81496817097142,8.01343116038444
3.0,0.75,36.41950109035315,7.99864561976772
3.0,0.75,27.39363757268386,8.012459139532652
3.0,0.625,58.69700380750189,8.008548250867937
3.0,0.75,37.93248372584938,8.00465178748227
3.0,0.75,40.171169453550796,7.992310165304328
3.0,0.875,31.896302645597924,7.9935051230620005
3.0,0.5625,38.97005437563578,7.998652303800629
3.0,0.8125,44.471422468270234,8.006135390489339
3.0,0.8125,48.67319549908797,7.99239695158818
3.0,0.5,50.73711758918666,8.011159431786643
3.0,0.8125,33.34438334371604,8.006049791361626
3.0,0.625,39.42699020282719,8.015501404861611
3.0,0.8125,40.520044740888146,7.987524514337622
3.0,0.5,43.4685221678225,8.015439950400317
3.0,0.75,51.607611808430875,7.992586629995158
3.0,0.6875,27.9623114286241,7.983939132409022
3.0,0.6875,46.29131797513536,7.9796269703819664
3.0,0.875,36.24880287901026,7.9945478328639865
3.0,0.75,33.78510440017843,8.00891091752727
3.0,0.8125,48.31171329038872,8.003834111327247
3.0,0.625,58.43320865413936,8.002576429473738
3.0,0.625,58.12580600377969,7.986927522453399
3.0,0.75,37.23405173407531,7.991556213559031
3.0,0.625,42.0270601536783,8.010024625212685
3.0,0.6875,31.435574817171513,7.997349078997795
3.0,0.8125,46.436867366192324,7.985780358090345
3.0,0.6875,37.37770412835123,7.981916924448875
3.0,0.75,44.21268914736437,8.003315465155822
3.0,0.6875,36.45555022416847,7.9999876103462135
3.0,0.6875,55.59074949713726,8.00418959174679
3.0,0.6875,43.21515973534592,8.015629959573712
3.0,0.625,35.24686719182191,8.007926766875267
3.0,0.75,33.29168973815293,8.01764246321921
3.0,0.6875,41.001189696438175,8.004937860114449
3.0,0.5,50.9839304876643,7.9969604273171395
3.0,0.6875,42.07382544865723,8.007861698140054
3.0,0.75,51.721559963144024,8.00593101574127
3.0,0.8125,30.68223992203314,8.00400197108999
3.0,0.625,42.26843274670656,8.002111047745386
3.0,0.5625,43.04999597272597,8.000856564908203
3.0,0.6875,27.127976921989795,7.993981870454732
3.0,0.8125,44.392719772444345,7.995812526562409
3.0,0.5,46.84977884728995,8.011205475801038
3.0,0.5625,40.830670129782646,7.997410530602533
3.0,0.75,44.188589155931666,8.01763560668618
3.0,0.6875,38.502343087125816,7.98592961167159
3.0,0.75,36.946586137638214,8.01347256026106
3.0,0.6875,36.47923640131918,8.011097388080248
3.0,0.75,40.19525829845532,8.001912624761113
3.0,0.6875,48.51613780040858,7.995669367579852
3.0,0.5625,51.221341702266244,8.002066118666505
3.0,0.8125,41.31778056150351,7.992892216694104
3.0,0.75,43.302464545522064,7.998969558924671
3.0,0.75,40.36091251199024,8.003485618190334
3.0,0.625,50.22774284823834,7.987546008309327
3.0,0.6875,38.003910921703216,8.003660970272973
3.0,0.8125,38.87424137025439,7.9889652247317695
3.0,0.75,31.389103435488956,7.986805262254137
3.0,0.5625,46.459663447793574,7.986275490591693
3.0,0.6875,51.5190849121072,7.997855756598412
3.0,0.625,39.1588519511264,8.003503985863762
3.0,0.75,35.37715095974779,8.006376811055379
3.0,0.5,35.41361364328059,7.995188658732959
3.0,0.8125,40.392204153586036,7.988312968149939
3.0,0.5,54.9621239673129,8.000385300163716
3.0,0.5625,43.59698198277492,8.000953962612932
3.0,0.5625,43.95720295913908,7.994146628377903
3.0,0.5,44.29529067731463,7.994225374945156
3.0,0.625,35.98442189283679,7.993212215059485
3.0,0.5625,47.11081560552442,7.982297001428497
3.0,0.6875,35.24801824419708,8.003501282161592
3.0,0.875,33.00591562321412,7.986684073299763
3.0,0.75,55.621561495364205,7.9787549597032825
3.0,0.75,35.704315283839286,7.998189047428173
3.0,0.75,42.97741113745988,8.012782697808184
3.0,0.625,32.59441133838469,8.001586262378448
3.0,0.6875,46.72214722752131,7.984736207363877
3.0,0.75,45.22197663599635,8.002808652488387
3.0,0.8125,28.845630542490348,8.018534436362412
3.0,0.625,39.23949488608489,7.998218495799877
3.0,0.6875,39.312126626574155,8.00998612792062
3.0,0.8125,37.42790441648049,7.997500941978407
3.0,0.625,44.18076050428,7.987406842893407
3.0,0.4375,46.950160281684994,8.0152845355128
3.0,0.4375,59.53110895481922,7.9983651769745965
3.0,0.75,36.29566460344598,8.00212960665933
3.0,0.6875,42.73255040410118,8.009470066653654
3.0,0.8125,39.56674426130008,7.999240013427126
3.0,0.625,42.43180664234857,7.992425124289621
3.0,0.5,39.596714769812266,8.002741197038537
3.0,0.5625,47.903673584894676,8.003652563308128
3.0,0.6875,44.54607534071521,7.991750099401553
3.0,0.6875,45.26564448312834,7.970424466030433
3.0,0.6875,33.28773418897026,8.009634758997436
3.0,0.75,35.354413660043235,7.998390519715654
3.0,0.625,36.543206125621616,8.019142365312984
3.0,0.625,39.0379467349112,7.99378242913172
3.0,0.5625,43.110874022765074,7.988314515229499
3.0,0.75,36.452463839684434,7.9944980625193285
3.0,0.875,28.45222071900479,7.99619657787682
3.0,0.5625,43.96252955531945,8.012315736805274
3.0,0.5,46.969157427350765,7.98948896771954
3.0,0.6875,38.90236343250091,8.011776487889522
3.0,0.8125,35.750622754534405,8.001249261974078
